time,,,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,Name,Year,Month,Day,Eruption_Date,VEI,Lat_Eruption,Lon_Eruption,Lat_Dif,Lon_dif,Date_Dif
2008-08-07T17:28:14.578Z,8/7/2008,T17:28:14.578Z,52.1027,-175.4539,4.9,2.8,ml,,,,0.64,ak,ak008a44ir3l,2019-02-28T20:02:40.440Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.8,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0773,0.0461,1
2008-08-07T17:26:54.049Z,8/7/2008,T17:26:54.049Z,52.1096,-175.4509,4.8,2.6,ml,,,,0.78,ak,ak008a44iepo,2019-02-13T09:42:48.241Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.4,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0704,0.0491,1
2008-08-07T17:20:53.842Z,8/7/2008,T17:20:53.842Z,52.0981,-175.4692,4.8,2.5,ml,,,,0.5,ak,ak008a44h4eg,2019-02-13T09:42:47.082Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.7,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0819,0.0308,1
2008-08-07T17:08:15.016Z,8/7/2008,T17:08:15.016Z,52.2085,-175.4647,13.3,2.6,ml,,,,0.59,ak,ak008a44egt9,2019-02-13T09:45:16.427Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,47,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0285,0.0353,1
2008-08-07T17:04:11.756Z,8/7/2008,T17:04:11.756Z,52.099,-175.4585,13.5,3.1,ml,,,,0.54,ak,ak008a44dlp3,2019-02-13T09:42:45.997Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.3,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.081,0.0415,1
2008-08-07T16:56:55.164Z,8/7/2008,T16:56:55.164Z,52.1062,-175.4733,6.5,2.5,ml,,,,0.64,ak,ak008a443eoc,2019-02-13T09:42:45.609Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.7,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0738,0.0267,1
2008-08-07T16:49:21.330Z,8/7/2008,T16:49:21.330Z,51.942,-175.269,14.3,3.3,ml,8,141.2,,,us,usp000ge3g,2019-02-13T09:42:44.824Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.238,0.231,1
2008-08-07T16:45:33.446Z,8/7/2008,T16:45:33.446Z,52.0828,-175.4513,10,3.4,ml,,,,0.67,ak,ak008a44104g,2019-02-13T09:44:16.970Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0972,0.0487,1
2008-08-07T16:45:20.110Z,8/7/2008,T16:45:20.110Z,52.258,-175.454,2.6,3.4,ml,11,131.6,,1.56,us,usp000ge3f,2019-02-13T09:42:44.033Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,13.5,,,reviewed,us,aeic,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.078,0.046,1
2008-08-07T16:44:23.340Z,8/7/2008,T16:44:23.340Z,52.1,-175.46,13.2,2.6,ml,7,183.4,,,us,usp000ge3e,2019-02-13T09:42:44.435Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.08,0.04,1
2008-08-07T16:42:09.598Z,8/7/2008,T16:42:09.598Z,52.1777,-175.375,13.2,2.6,ml,,,,0.63,ak,ak008a440b4v,2019-02-13T09:42:43.633Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,5,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0023,0.125,1
2008-08-07T16:33:01.680Z,8/7/2008,T16:33:01.680Z,52.1028,-175.4615,13.1,3.2,ml,,,,0.34,ak,ak008a43yd2w,2019-02-13T09:44:16.179Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.3,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0772,0.0385,1
2008-08-07T16:32:14.405Z,8/7/2008,T16:32:14.405Z,52.1225,-175.4539,4.8,3.2,ml,,,,0.81,ak,ak008a43y6cg,2019-02-13T09:42:43.219Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0575,0.0461,1
2008-08-07T16:15:55.545Z,8/7/2008,T16:15:55.545Z,52.072,-175.4208,4.7,2.7,ml,,,,0.74,ak,ak008a43umci,2019-02-13T09:42:42.805Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.108,0.0792,1
2008-08-07T16:06:53.683Z,8/7/2008,T16:06:53.683Z,52.1,-175.46,4.8,3.1,ml,,,,0.78,ak,ak008a43sorc,2019-02-13T09:42:40.549Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.08,0.04,1
2008-08-07T16:01:22.370Z,8/7/2008,T16:01:22.370Z,52.147,-175.557,10,4.3,mb,27,172.5,,1.47,us,usp000ge3b,2019-02-13T09:42:39.657Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0,,6,reviewed,us,us,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.033,0.057,1
2008-08-07T15:51:25.022Z,8/7/2008,T15:51:25.022Z,52.0999,-175.4599,4.8,3.1,ml,,,,0.72,ak,ak008a43gu5y,2019-02-13T09:42:38.780Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0801,0.0401,1
2008-08-07T15:49:59.096Z,8/7/2008,T15:49:59.096Z,52.1001,-175.46,4.8,3,ml,,,,0.69,ak,ak008a43ghd1,2019-02-13T09:44:14.647Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.8,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0799,0.04,1
2008-08-07T15:43:45.377Z,8/7/2008,T15:43:45.377Z,52.1017,-175.4734,6.6,2.8,ml,,,,0.53,ak,ak008a43f609,2019-02-13T09:44:13.434Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.3,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0783,0.0266,1
2008-08-07T15:41:25.120Z,8/7/2008,T15:41:25.120Z,52.1009,-175.4582,4.8,2.8,ml,,,,0.66,ak,ak008a43ep0g,2019-02-13T09:42:37.912Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0791,0.0418,1
2008-08-07T15:38:56.083Z,8/7/2008,T15:38:56.083Z,52.1476,-175.4728,13.2,2.9,ml,,,,0.47,ak,ak008a43e494,2019-02-13T09:44:13.020Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,23.8,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0324,0.0272,1
2008-08-07T15:36:07.654Z,8/7/2008,T15:36:07.654Z,52.0716,-175.4604,4.8,2.9,ml,,,,0.79,ak,ak008a43dl31,2019-02-13T09:44:14.232Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.1084,0.0396,1
2008-08-07T15:34:12.981Z,8/7/2008,T15:34:12.981Z,52.1283,-175.5216,4.9,2.5,ml,,,,0.85,ak,ak008a43d62a,2019-02-13T09:42:37.460Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0517,0.0216,1
2008-08-07T15:32:08.725Z,8/7/2008,T15:32:08.725Z,52.1301,-175.4423,4.9,2.8,ml,,,,0.54,ak,ak008a43cqaw,2019-02-13T09:42:36.602Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0499,0.0577,1
2008-08-07T15:27:19.710Z,8/7/2008,T15:27:19.710Z,52.273,-175.6,10,4.5,mb,67,135.7,,1.37,us,usp000ge3a,2019-02-13T09:42:35.290Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0,,38,reviewed,us,us,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.093,0.1,1
2008-08-07T15:26:09.647Z,8/7/2008,T15:26:09.647Z,52.1247,-175.4727,13.2,2.6,ml,,,,0.66,ak,ak008a43bg2s,2019-02-13T09:44:12.188Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,41.7,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0553,0.0273,1
2008-08-07T15:14:59.990Z,8/7/2008,T15:14:59.990Z,52.132,-175.57,12.3,4.2,mb,17,139.2,,1.39,us,usp000ge39,2019-02-13T09:42:34.346Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,9,,3,reviewed,us,us,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.048,0.07,1
2008-08-07T15:09:42.760Z,8/7/2008,T15:09:42.760Z,52.1,-175.46,5.3,2.8,ml,5,177.6,,,us,usp000ge38,2019-02-13T09:42:33.888Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.08,0.04,1
2008-08-07T15:00:23.830Z,8/7/2008,T15:00:23.830Z,52.224,-175.498,2.9,4.1,mb,29,134.2,,1.1,us,usp000ge37,2019-02-13T09:42:33.535Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,8.4,,5,reviewed,us,us,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.044,0.002,1
2008-08-07T14:53:26.467Z,8/7/2008,T14:53:26.467Z,52.1187,-175.4923,6.4,2.7,ml,,,,0.47,ak,ak008a42vu3q,2019-02-13T09:44:10.463Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,2.7,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0613,0.0077,1
2008-08-07T14:52:35.501Z,8/7/2008,T14:52:35.501Z,52.1532,-175.4455,6.4,2.8,ml,,,,0.77,ak,ak008a42vn32,2019-02-13T09:44:10.013Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.4,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0268,0.0545,1
2008-08-07T14:47:15.730Z,8/7/2008,T14:47:15.730Z,52.1,-175.46,5.7,4.3,mb,41,136.8,,,us,usp000ge36,2019-02-13T09:42:33.136Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,11,reviewed,aeic,us,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.08,0.04,1
2008-08-07T14:46:33.611Z,8/7/2008,T14:46:33.611Z,52.1668,-175.5122,4.7,2.5,ml,,,,0.61,ak,ak008a42ucn5,2019-02-13T09:44:55.744Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.4,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0132,0.0122,1
2008-08-07T14:44:34.150Z,8/7/2008,T14:44:34.150Z,52.058,-175.563,8.4,4,mb,16,139.3,,1.25,us,usp000ge35,2019-02-13T09:42:32.744Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,8.6,,4,reviewed,us,us,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.122,0.063,1
2008-08-07T14:34:14.040Z,8/7/2008,T14:34:14.040Z,52.069,-175.482,3.1,4.1,mb,13,139.3,,0.64,us,usp000ge33,2019-02-13T09:42:32.334Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,6.8,,1,reviewed,us,us,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.111,0.018,1
2008-08-07T14:30:27.790Z,8/7/2008,T14:30:27.790Z,52.1424,-175.4595,7.1,2.6,ml,,,,0.44,ak,ak008a42qwqj,2019-02-13T09:42:31.951Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0376,0.0405,1
2008-08-07T14:26:28.515Z,8/7/2008,T14:26:28.515Z,52.1085,-175.4494,4.9,2.5,ml,,,,0.83,ak,ak008a42q1xf,2019-02-13T09:42:31.561Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.3,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0715,0.0506,1
2008-08-07T14:20:15.920Z,8/7/2008,T14:20:15.920Z,52.03,-175.497,10,3.1,ml,6,176.6,,1.55,us,usp000ge30,2019-02-13T09:44:08.660Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,aeic,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.15,0.003,1
2008-08-07T14:15:59.737Z,8/7/2008,T14:15:59.737Z,52.1478,-175.5013,9.8,2.6,ml,,,,0.5,ak,ak008a42nrgl,2019-02-13T09:44:07.803Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,4.6,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0322,0.0013,1
2008-08-07T14:07:21.007Z,8/7/2008,T14:07:21.007Z,52.1006,-175.4597,4.9,3,ml,,,,0.72,ak,ak008a42lyqs,2019-02-13T09:42:30.493Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.7,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0794,0.0403,1
2008-08-07T14:01:14.552Z,8/7/2008,T14:01:14.552Z,52.0071,-175.4653,5.3,2.8,ml,,,,0.88,ak,ak008a42kny7,2019-02-13T09:42:29.772Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.9,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.1729,0.0347,1
2008-08-07T13:57:00.910Z,8/7/2008,T13:57:00.910Z,52.159,-175.443,2.4,3.4,ml,9,172.4,,1.11,us,usp000ge2y,2019-02-13T09:42:29.365Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,12.7,,,reviewed,us,aeic,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.021,0.057,1
2008-08-07T13:52:55.000Z,8/7/2008,T13:52:55.000Z,52.044,-175.457,7.4,3.3,ml,11,141.2,,1.31,us,usp000ge2x,2019-02-13T09:42:28.160Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,9.8,,,reviewed,us,aeic,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.136,0.043,1
2008-08-07T13:49:21.327Z,8/7/2008,T13:49:21.327Z,52.0991,-175.4606,4.7,3,ml,,,,0.7,ak,ak008a429j8k,2019-02-13T09:44:05.333Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,6.4,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0809,0.0394,1
2008-08-07T13:41:10.862Z,8/7/2008,T13:41:10.862Z,52.1101,-175.465,7.3,2.6,ml,,,,0.51,ak,ak008a427spa,2019-02-13T09:42:26.638Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0699,0.035,1
2008-08-07T13:39:22.842Z,8/7/2008,T13:39:22.842Z,52.1026,-175.461,4.7,2.9,ml,,,,0.58,ak,ak008a427e70,2019-02-13T09:42:26.966Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.3,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0774,0.039,1
2008-08-07T13:31:16.580Z,8/7/2008,T13:31:16.580Z,52.092,-175.548,11.6,4.1,mb,17,141.1,,1.23,us,usp000ge2w,2019-02-13T09:42:26.216Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,8.1,,3,reviewed,us,us,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.088,0.048,1
2008-08-07T13:30:44.760Z,8/7/2008,T13:30:44.760Z,52.1934,-175.4666,13.2,3.1,ml,,,,0.67,ak,ak008a425ifw,2019-02-13T09:44:03.493Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,71.2,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0134,0.0334,1
2008-08-07T13:29:48.641Z,8/7/2008,T13:29:48.641Z,52.1203,-175.4434,4.8,3.1,ml,,,,0.61,ak,ak008a425b0w,2019-02-13T09:44:03.805Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0597,0.0566,1
2008-08-07T13:25:53.947Z,8/7/2008,T13:25:53.947Z,52.1001,-175.46,4.8,3.2,ml,,,,0.66,ak,ak008a424gki,2019-02-13T09:42:25.805Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.2,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0799,0.04,1
2008-08-07T13:15:00.410Z,8/7/2008,T13:15:00.410Z,52.0994,-175.4636,4.8,3,ml,,,,0.49,ak,ak008a4227a1,2019-02-13T09:42:25.074Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0806,0.0364,1
2008-08-07T13:11:36.842Z,8/7/2008,T13:11:36.842Z,52.1005,-175.4591,4.8,2.8,ml,,,,0.79,ak,ak008a421f84,2019-02-13T09:42:24.650Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.3,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0795,0.0409,1
2008-08-07T13:10:26.957Z,8/7/2008,T13:10:26.957Z,52.1358,-175.4442,12.9,3,ml,,,,0.62,ak,ak008a4216qv,2019-02-13T09:44:00.759Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,2.1,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0442,0.0558,1
2008-08-07T13:10:00.629Z,8/7/2008,T13:10:00.629Z,52.1004,-175.4613,4.9,2.8,ml,,,,0.72,ak,ak008a4214pq,2019-02-13T09:42:24.216Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.3,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0796,0.0387,1
2008-08-07T13:04:44.130Z,8/7/2008,T13:04:44.130Z,51.991,-175.457,10,2.9,ml,6,199.9,,1.47,us,usp000ge2u,2019-02-13T09:42:38.340Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,us,aeic,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.189,0.043,1
2008-08-07T13:03:20.390Z,8/7/2008,T13:03:20.390Z,52.02,-175.452,6.6,3,ml,7,141.2,,1.07,us,usp000ge2t,2019-02-13T09:42:23.458Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,9.6,,,reviewed,us,aeic,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.16,0.048,1
2008-08-07T13:01:02.082Z,8/7/2008,T13:01:02.082Z,52.1,-175.46,4.8,2.9,ml,,,,0.71,ak,ak008a41z7ds,2019-02-13T09:42:23.035Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.08,0.04,1
2008-08-07T12:51:48.140Z,8/7/2008,T12:51:48.140Z,52.091,-175.444,4.9,4.4,mb,28,139.2,,,us,usp000ge2s,2019-02-13T09:42:22.579Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,4,reviewed,aeic,us,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.089,0.056,1
2008-08-07T12:49:33.120Z,8/7/2008,T12:49:33.120Z,52.281,-175.811,14.9,5,mwc,125,124.3,,1.13,us,usp000ge2r,2019-02-13T09:42:22.193Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,7,,,reviewed,us,gcmt,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.101,0.311,1
2008-08-07T12:44:00.300Z,8/7/2008,T12:44:00.300Z,52.0995,-175.4605,4.7,3.1,ml,,,,0.67,ak,ak008a41mzfi,2019-02-13T09:42:21.306Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1.8,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0805,0.0395,1
2008-08-07T12:42:13.361Z,8/7/2008,T12:42:13.361Z,52.1001,-175.4599,4.8,3.2,ml,,,,0.68,ak,ak008a41ml08,2019-02-13T09:42:21.751Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0799,0.0401,1
2008-08-07T12:40:33.344Z,8/7/2008,T12:40:33.344Z,52.1385,-175.4413,4.9,2.7,ml,,,,0.58,ak,ak008a41m746,2019-02-13T09:42:20.971Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0415,0.0587,1
2008-08-07T12:34:53.703Z,8/7/2008,T12:34:53.703Z,52.1,-175.4601,4.8,2.7,ml,,,,0.63,ak,ak008a41kye2,2019-02-13T09:42:20.535Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.08,0.0399,1
2008-08-07T12:32:05.875Z,8/7/2008,T12:32:05.875Z,52.1001,-175.46,4.9,2.6,ml,,,,0.72,ak,ak008a41kf9n,2019-02-13T09:42:20.094Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.8,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0799,0.04,1
2008-08-07T12:28:59.080Z,8/7/2008,T12:28:59.080Z,52.1036,-175.4777,6.6,2.5,ml,,,,0.6,ak,ak008a41joic,2019-02-13T09:43:58.354Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,2,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0764,0.0223,1
2008-08-07T12:23:38.470Z,8/7/2008,T12:23:38.470Z,52.209,-175.481,6.7,3.4,ml,10,162.4,,,us,usp000ge2k,2019-02-13T09:42:19.191Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.029,0.019,1
2008-08-07T12:18:25.036Z,8/7/2008,T12:18:25.036Z,52.1188,-175.4468,4.8,2.6,ml,,,,0.83,ak,ak008a41hgpz,2019-02-13T09:42:18.733Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.5,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0612,0.0532,1
2008-08-07T12:15:27.192Z,8/7/2008,T12:15:27.192Z,52.129,-175.4814,5.4,2.6,ml,,,,0.64,ak,ak008a41gtqn,2019-02-13T09:42:19.662Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.1,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.051,0.0186,1
2008-08-07T12:09:28.182Z,8/7/2008,T12:09:28.182Z,52.0772,-175.4654,4.8,2.8,ml,,,,0.49,ak,ak008a41fjiq,2019-02-13T09:43:57.102Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,1.3,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.1028,0.0346,1
2008-08-07T12:02:07.340Z,8/7/2008,T12:02:07.340Z,52.1,-175.46,9.4,3.3,ml,12,173.6,,,us,usp000ge2j,2019-02-13T09:42:17.465Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.08,0.04,1
2008-08-07T12:01:00.563Z,8/7/2008,T12:01:00.563Z,52.2316,-175.4671,13.2,2.6,ml,,,,0.57,ak,ak008a41drns,2019-02-13T09:42:17.853Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,7.7,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0516,0.0329,1
2008-08-07T11:54:21.120Z,8/7/2008,T11:54:21.120Z,52.1,-175.46,7.8,2.9,ml,4,172.6,,,us,usp000ge2h,2019-02-13T09:42:16.293Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.08,0.04,1
2008-08-07T11:52:16.620Z,8/7/2008,T11:52:16.620Z,52.098,-175.463,5.1,3.2,ml,10,139.2,,,us,usp000ge2g,2019-02-13T09:42:17.079Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.082,0.037,1
2008-08-07T11:51:06.940Z,8/7/2008,T11:51:06.940Z,52.1,-175.46,4.9,3.3,ml,16,183.4,,,us,usp000ge2f,2019-02-13T09:42:16.687Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,reviewed,aeic,aeic,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.08,0.04,1
2008-08-07T11:50:15.995Z,8/7/2008,T11:50:15.995Z,52.1735,-175.4769,13.2,2.6,ml,,,,0.47,ak,ak008a412vbz,2019-02-13T09:43:56.362Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,3.4,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.0065,0.0231,1
2008-08-07T11:44:49.356Z,8/7/2008,T11:44:49.356Z,52.101,-175.4642,4.9,2.6,ml,,,,0.81,ak,ak008a411nlz,2019-02-13T09:42:15.904Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,0.6,,,reviewed,ak,ak,Kasatochi,2008,8,8,8/8/2008,3,52.18,-175.5,0.079,0.0358,1
